18/09/2019 19:26,95003.41,540.13,54.82,28.29,H
18/09/2019 19:26,95002.17,540.24,54.79,28.29,H
18/09/2019 19:26,95002.73,540.21,54.74,28.3,H
18/09/2019 19:26,95002.41,540.22,54.76,28.3,H
18/09/2019 19:26,95002.29,540.23,54.72,28.31,H
18/09/2019 19:26,95002.48,540.21,54.66,28.31,H
18/09/2019 19:26,95004.78,540.01,54.65,28.31,H
18/09/2019 19:26,95003.55,540.12,54.68,28.32,H
18/09/2019 19:26,94999.13,540.51,54.67,28.32,H
18/09/2019 19:26,95003.33,540.18,54.67,28.33,H
18/09/2019 19:26,95003.22,540.15,54.67,28.33,H
18/09/2019 19:26,95002.27,540.23,54.68,28.35,H
18/09/2019 19:26,95003.22,540.15,54.69,28.36,H
18/09/2019 19:26,95004.36,540.05,54.71,28.37,H
18/09/2019 19:26,95005.65,539.94,54.66,28.38,H
18/09/2019 19:26,95006.88,539.83,54.6,28.39,H
18/09/2019 19:26,95005.03,539.99,54.46,28.4,H
18/09/2019 19:26,95006.94,539.82,54.46,28.41,H
18/09/2019 19:26,95007,539.82,54.43,28.41,H
18/09/2019 19:26,95006.38,539.87,54.39,28.41,H
18/09/2019 19:26,95003.97,540.08,54.36,28.42,H
18/09/2019 19:26,95003.77,540.1,54.35,28.42,H
18/09/2019 19:26,95006.63,539.85,54.28,28.43,H
18/09/2019 19:26,95005.95,540.06,54.2,28.43,H
18/09/2019 19:26,95006.57,539.86,54.18,28.44,H
18/09/2019 19:26,95004.16,540.07,54.16,28.43,H
18/09/2019 19:26,95002.43,540.22,54.17,28.44,H
18/09/2019 19:27,95004.05,540.08,54.16,28.44,H
18/09/2019 19:27,95008.64,539.67,54.16,28.45,H
18/09/2019 19:27,95006.13,539.89,54.15,28.45,H
18/09/2019 19:27,95009.37,539.64,54.14,28.46,H
18/09/2019 19:27,95005.45,539.95,54.13,28.47,H
18/09/2019 19:27,95004.86,540.01,54.11,28.48,H
18/09/2019 19:27,95002.45,540.22,54.08,28.49,H
